tt1630036,Courageous,"Drama, Fantasy"
tt0340855,Monster,"Biography, Crime, Drama"
tt0328099,Malibu's Most Wanted,"Comedy, Crime"
tt0101761,The Doors,"Biography, Drama, Music"
tt0338013,Eternal Sunshine of the Spotless Mind,"Drama, Romance, Sci-Fi"
tt1615160,The Foreigner,"Action, Thriller"
tt0093418,Like Father Like Son,"Comedy, Fantasy"
tt0092513,Adventures in Babysitting,"Adventure, Comedy, Crime"
tt5083738,The Favourite,"Biography, Comedy, Drama"
tt3062096,Inferno,"Action, Adventure, Crime"
tt1572315,Texas Chainsaw 3D,"Horror, Thriller"
tt0117110,Muppet Treasure Island,"Action, Adventure, Comedy"
tt0081060,Little Darlings,"Comedy, Drama"
tt0449467,Babel,Drama
tt0346491,Alexander,"Action, Biography, Drama"
tt1371150,This Is Where I Leave You,"Comedy, Drama"
tt0073812,Tommy,"Drama, Musical"
tt0269347,The Hunted,"Action, Crime, Drama"
tt0976051,The Reader,"Drama, Romance"
tt0156812,My Dog Skip,"Comedy, Drama, Family"
tt5001718,"Everything, Everything","Drama, Romance"
tt0128278,Instinct,"Drama, Thriller"
tt0168501,The Best Man,"Comedy, Drama, Romance"
tt1666801,The Duff,"Comedy, Romance"
tt0417148,Snakes on a Plane,"Action, Adventure, Crime"
tt1137450,Death Wish,"Action, Crime, Drama"
tt0102216,King Ralph,"Comedy, Romance"
tt0376541,Closer,"Drama, Romance"
tt0082163,Nice Dreams,"Comedy, Crime"
tt0120004,The Relic,"Horror, Mystery, Sci-Fi"
tt0099365,Darkman,"Action, Sci-Fi, Thriller"
tt0130121,Mickey Blue Eyes,"Comedy, Crime, Romance"
tt0881891,All About Steve,"Comedy, Romance"
tt0075066,The Pink Panther Strikes Again,"Comedy, Crime"
tt0338466,Stuck on You,Comedy
tt0330793,The Punisher,"Action, Crime, Drama"
tt5362988,Wind River,"Crime, Drama, Mystery"
tt0074285,Carrie,Horror
tt0198021,Where the Heart Is,"Comedy, Drama, Romance"
tt0086129,Porky's II: The Next Day,Comedy
tt0454945,She's the Man,"Comedy, Romance, Sport"
tt0285531,Dreamcatcher,"Drama, Horror, Sci-Fi"
tt1981128,Geostorm,"Action, Sci-Fi, Thriller"
tt0101635,Curly Sue,"Comedy, Drama, Family"
tt0110638,Nell,Drama
tt2039393,The Gambler,"Crime, Drama, Thriller"
tt0101787,Dying Young,"Drama, Romance"
tt1392197,Marmaduke,"Comedy, Family"
tt0790736,R.I.P.D.,"Action, Adventure, Comedy"
tt0418689,Flags of Our Fathers,"Action, Adventure, Drama"
tt1314655,Devil,"Horror, Mystery, Thriller"
tt0387131,The Constant Gardener,"Drama, Mystery, Romance"
tt6663582,The Spy Who Dumped Me,"Action, Adventure, Comedy"
tt0297181,I Spy,"Action, Adventure, Comedy"
tt0223897,Pay It Forward,Drama
tt0076138,Heroes,"Comedy, Drama"
tt0839980,Semi-Pro,"Comedy, Sport"
tt0117008,Matilda,"Comedy, Family, Fantasy"
tt1129423,Fireproof,"Drama, Fantasy, Romance"
tt0116908,The Long Kiss Goodnight,"Action, Crime, Drama"
tt0918927,Doubt,"Drama, Mystery"
tt0265087,Black Knight,"Adventure, Comedy, Fantasy"
tt0111301,Street Fighter,"Action, Adventure, Comedy"
tt2334873,Blue Jasmine,Drama
tt1311067,Halloween II,Horror
tt2584384,Jojo Rabbit,"Comedy, Drama, War"
tt3095734,Monster Trucks,"Action, Adventure, Comedy"
tt0250720,See Spot Run,"Action, Comedy, Crime"
tt1130080,The Informant!,"Biography, Comedy, Crime"
tt2404425,Woman in Gold,"Biography, Drama, History"
tt0453451,Mr. Bean's Holiday,"Comedy, Family"
tt0078718,...and justice for all.,"Crime, Drama, Thriller"
tt0293815,Friday After Next,"Comedy, Drama"
tt0094862,Child's Play,"Fantasy, Horror, Thriller"
tt0101969,Grand Canyon,"Crime, Drama"
tt0401997,Breach,"Biography, Crime, Drama"
tt0211915,Le fabuleux destin d'Amélie Poulain,"Comedy, Romance"
tt0113097,Forget Paris,"Comedy, Romance"
tt0117765,Striptease,"Comedy, Crime, Drama"
tt0090142,Teen Wolf,"Comedy, Fantasy, Romance"
tt0443706,Zodiac,"Crime, Drama, Mystery"
tt2555736,The Second Best Exotic Marigold Hotel,"Comedy, Drama"
tt1161864,The Rite,"Drama, Horror, Mystery"
tt1334512,Arthur,"Comedy, Romance"
tt0116040,Daylight,"Action, Adventure, Drama"
tt0219653,Dracula 2000,"Action, Fantasy, Horror"
tt0084827,TRON,"Action, Adventure, Sci-Fi"
tt0087298,Friday the 13th: The Final Chapter,"Horror, Thriller"
tt0108037,The Sandlot,"Comedy, Drama, Family"
tt0092494,*batteries not included,"Comedy, Family, Fantasy"
tt0120749,Mercury Rising,"Action, Crime, Drama"
tt0107282,The Joy Luck Club,Drama
tt0424823,Balls of Fury,"Comedy, Crime, Sport"
tt0388125,In Her Shoes,"Comedy, Drama, Romance"
tt0083658,Blade Runner,"Action, Sci-Fi, Thriller"
tt0408524,Bad News Bears,"Comedy, Sport"
tt0817538,Drillbit Taylor,"Action, Comedy, Crime"
tt0049261,Giant,"Drama, Western"
tt0372588,Team America: World Police,"Action, Comedy"
tt0116552,Homeward Bound II: Lost in San Francisco,"Adventure, Comedy, Family"
tt0844708,The Last House on the Left,"Horror, Thriller"
tt0418647,Dreamer: Inspired by a True Story,"Drama, Family, Sport"
tt1212419,Hereafter,"Drama, Fantasy, Romance"
tt2798920,Annihilation,"Adventure, Drama, Horror"
tt0122459,Return to Me,"Comedy, Drama, Romance"
tt0132245,Driven,"Action, Drama, Sport"
tt0120657,The 13th Warrior,"Action, Adventure, History"
tt0364045,Taking Lives,"Crime, Mystery, Thriller"
tt1185416,When in Rome,"Comedy, Romance"
tt0114694,Tommy Boy,"Adventure, Comedy"
tt0077362,Coming Home,"Drama, Romance, War"
tt0317132,Because of Winn-Dixie,"Comedy, Drama, Family"
tt0094606,The Accidental Tourist,"Drama, Romance"
tt0433400,Just Friends,"Comedy, Romance"
tt0228750,Proof of Life,"Action, Drama, Thriller"
tt0107076,Hard Target,"Action, Adventure, Drama"
tt0063442,Planet of the Apes,"Adventure, Sci-Fi"
tt0253474,The Pianist,"Biography, Drama, Music"
tt0132477,October Sky,"Biography, Drama, Family"
tt0282209,Darkness Falls,"Fantasy, Horror, Mystery"
tt0286499,Bend It Like Beckham,"Comedy, Drama, Romance"
tt0181875,Almost Famous,"Adventure, Comedy, Drama"
tt4824302,Mother's Day,"Comedy, Drama, Romance"
tt0102175,Jungle Fever,"Drama, Romance"
tt3713166,Unfriended,"Horror, Mystery, Thriller"
tt2473682,Paranormal Activity: The Marked Ones,"Horror, Mystery, Thriller"
tt1234548,The Men Who Stare at Goats,"Comedy, War"
tt0115697,Black Sheep,Comedy
tt0144120,Bride of Chucky,"Comedy, Horror"
tt0113326,Hung fan kui,"Action, Comedy, Crime"
tt1022603,(500) Days of Summer,"Comedy, Drama, Romance"
tt2872718,Nightcrawler,"Crime, Drama, Thriller"
tt0758752,Love & Other Drugs,"Comedy, Drama, Romance"
tt1674771,Entourage,Comedy
tt0091653,Nothing in Common,"Comedy, Drama, Romance"
tt0161083,What's the Worst That Could Happen?,"Comedy, Crime"
tt0106226,The Age of Innocence,"Drama, Romance"
tt0832266,"Definitely, Maybe","Comedy, Drama, Romance"
tt0366174,Anacondas: The Hunt for the Blood Orchid,"Action, Adventure, Horror"
tt0811138,The Love Guru,"Comedy, Romance, Sport"
tt0093437,The Lost Boys,"Comedy, Horror"
tt0074174,The Bad News Bears,"Comedy, Drama, Family"
tt0090022,Silverado,"Action, Crime, Drama"
tt3401882,Fist Fight,Comedy
tt2053463,Side Effects,"Crime, Drama, Mystery"
tt4795124,How to Be a Latin Lover,"Comedy, Drama"
tt5719748,Cold Pursuit,"Action, Crime, Drama"
tt0173840,Final Fantasy: The Spirits Within,"Animation, Action, Adventure"
tt0289848,Analyze That,"Comedy, Crime"
tt0382992,Stealth,"Action, Adventure, Sci-Fi"
tt0104692,The Lawnmower Man,"Horror, Sci-Fi"
tt0094608,The Accused,"Crime, Drama"
tt0397065,House of Wax,"Horror, Thriller"
tt0111143,The Shadow,"Action, Adventure, Crime"
tt0457419,Mr. Magorium's Wonder Emporium,"Comedy, Family, Fantasy"
tt0112722,Copycat,"Drama, Mystery, Thriller"
tt0113627,Leaving Las Vegas,"Drama, Romance"
tt0795461,Scary Movie 5,"Comedy, Horror"
tt5104604,Isle of Dogs,"Animation, Adventure, Comedy"
tt0815236,She's Out of My League,"Comedy, Romance"
tt0337921,Cellular,"Action, Crime, Thriller"
tt3622592,Paper Towns,"Comedy, Drama, Mystery"
tt0119664,Metro,"Action, Comedy, Crime"
tt0054215,Psycho,"Horror, Mystery, Thriller"
tt0264935,Murder by Numbers,"Crime, Mystery, Thriller"
tt0097722,Lean on Me,Drama
tt0080661,Dressed to Kill,"Crime, Drama, Mystery"
tt0106613,Cop & ½,"Comedy, Crime, Family"
tt4572514,Patriots Day,"Action, Crime, Drama"
tt0090830,Children of a Lesser God,"Drama, Romance"
tt0477302,Extremely Loud & Incredibly Close,"Adventure, Drama, Mystery"
tt1013753,Milk,"Biography, Drama"
tt0465580,Push,"Action, Sci-Fi, Thriller"
tt0075029,The Outlaw Josey Wales,Western
tt0139414,Lake Placid,"Action, Comedy, Horror"
tt6394270,Bombshell,"Biography, Drama"
tt0078723,1941,"Action, Comedy, War"
tt0095800,L'ours,"Adventure, Family, Drama"
tt0472033,9,"Animation, Action, Adventure"
tt0372532,The Wedding Date,"Comedy, Romance"
tt0821642,The Soloist,"Biography, Drama, Music"
tt1129442,Transporter 3,"Action, Thriller"
tt8097306,Nobody's Fool,"Comedy, Drama, Romance"
tt1082868,Quarantine,"Action, Adventure, Fantasy"
tt0082517,History of the World: Part I,"Comedy, History, Musical"
tt0426931,August Rush,"Drama, Music"
tt0119142,For Richer or Poorer,Comedy
tt0092718,Can't Buy Me Love,"Comedy, Drama, Romance"
tt1582507,House at the End of the Street,"Drama, Horror, Thriller"
tt0120681,From Hell,"Horror, Mystery, Thriller"
tt0265459,One Hour Photo,"Drama, Thriller"
tt0114287,Rob Roy,"Adventure, Biography, Drama"
tt5606664,Doctor Sleep,"Drama, Fantasy, Horror"
tt1823672,Chappie,"Action, Crime, Drama"
tt0065988,Little Big Man,"Adventure, Comedy, Drama"
tt0433383,"Good Night, and Good Luck.","Biography, Drama, History"
tt0446029,Scott Pilgrim vs. the World,"Action, Comedy, Fantasy"
tt0399146,A History of Violence,"Drama, Thriller"
tt0156934,Random Hearts,"Drama, Mystery, Romance"
tt0981227,Nick and Norah's Infinite Playlist,"Comedy, Drama, Music"
tt0475276,United 93,"Action, Drama, History"
tt0118708,Beverly Hills Ninja,"Action, Comedy"
tt1007028,Zack and Miri Make a Porno,"Comedy, Romance"
tt6306064,Adrift,"Action, Adventure, Biography"
tt2883512,Chef,"Adventure, Comedy, Drama"
tt0406759,The Eye,"Drama, Horror, Mystery"
tt0119896,Picture Perfect,"Comedy, Drama, Romance"
tt0116168,Eddie,"Comedy, Sport"
tt0379865,Leatherheads,"Comedy, Drama, Romance"
tt0778661,Daddy's Little Girls,"Drama, Romance"
tt0285742,Monster's Ball,"Drama, Romance"
tt0082121,Bustin' Loose,"Comedy, Drama"
tt0072610,The Adventures of the Wilderness Family,"Adventure, Drama, Family"
tt0082474,The Great Muppet Caper,"Adventure, Comedy, Crime"
tt0298814,The Core,"Action, Adventure, Sci-Fi"
tt0108071,The Secret Garden,"Drama, Family, Fantasy"
tt0278488,How High,"Comedy, Fantasy"
tt1226753,The Debt,"Drama, Thriller"
tt1538403,The Mortal Instruments: City of Bones,"Action, Adventure, Fantasy"
tt1438254,Charlie St. Cloud,"Drama, Fantasy, Romance"
tt2404233,Gods of Egypt,"Action, Adventure, Fantasy"
tt0107808,A Perfect World,"Crime, Drama, Thriller"
tt2554274,Crimson Peak,"Drama, Fantasy, Horror"
tt0076141,High Anxiety,"Comedy, Mystery, Thriller"
tt0099005,Air America,"Action, Comedy, War"
tt1430626,The Pirates! In an Adventure with Scientists!,"Animation, Adventure, Comedy"
tt0087078,Conan the Destroyer,"Action, Adventure, Fantasy"
tt0337909,Calendar Girls,"Comedy, Drama"
tt4682786,Collateral Beauty,"Drama, Romance"
tt1126618,Morning Glory,"Comedy, Drama, Romance"
tt0430308,Get Rich or Die Tryin',"Biography, Crime, Drama"
tt1458169,Kidnap,"Action, Crime, Drama"
tt0093660,Nuts,"Drama, Thriller"
tt0329717,Hollywood Homicide,"Action, Comedy, Crime"
tt1710396,Joyful Noise,"Comedy, Drama, Music"
tt0087182,Dune,"Action, Adventure, Sci-Fi"
tt0146984,The Legend of Bagger Vance,"Drama, Fantasy, Sport"
tt0119303,Home Alone 3,"Action, Comedy, Crime"
tt0089643,Murphy's Romance,"Comedy, Drama, Romance"
tt0114168,Powder,"Drama, Fantasy, Mystery"
tt0072271,The Texas Chain Saw Massacre,Horror
tt0093779,The Princess Bride,"Adventure, Family, Fantasy"
tt4532826,Robin Hood,"Action, Adventure, Drama"
tt0110093,I Love Trouble,"Action, Comedy, Romance"
tt0076009,Exorcist II: The Heretic,Horror
tt7961060,Doragon bôru chô: Burorî,"Animation, Action, Adventure"
tt2473602,Get on Up,"Biography, Drama, Music"
tt2172934,3 Days to Kill,"Action, Drama, Thriller"
tt0790686,Mirrors,"Horror, Mystery"
tt0084938,Young Doctors in Love,Comedy
tt0100403,Predator 2,"Action, Horror, Sci-Fi"
tt2387559,Delivery Man,"Comedy, Drama"
tt0120655,Dogma,"Adventure, Comedy, Drama"
tt0167427,Superstar,"Comedy, Romance"
tt0110442,Major League II,"Comedy, Sport"
tt0859635,Super Troopers 2,"Comedy, Crime, Mystery"
tt0374102,Open Water,"Adventure, Drama, Horror"
tt0109287,Blank Check,"Comedy, Crime, Family"
tt2377322,Deliver Us from Evil,"Horror, Mystery, Thriller"
tt1255919,Holmes & Watson,"Comedy, Crime, Mystery"
tt5690360,Slender Man,"Horror, Mystery, Thriller"
tt0082010,An American Werewolf in London,"Comedy, Horror"
tt0105428,Sleepwalkers,"Fantasy, Horror"
tt0086508,Uncommon Valor,"Action, Drama, Thriller"
tt0475290,"Hail, Caesar!","Comedy, Drama, Music"
tt0077869,The Lord of the Rings,"Animation, Adventure, Fantasy"
tt0078950,The Champ,"Drama, Sport"
tt1366344,The Sitter,Comedy
tt0117608,Sgt. Bilko,Comedy
tt0220506,Halloween: Resurrection,"Horror, Thriller"
tt3717252,Underworld: Blood Wars,"Action, Adventure, Fantasy"
tt2226597,The Mountain Between Us,"Action, Adventure, Drama"
tt0238546,Queen of the Damned,"Drama, Fantasy, Horror"
tt0120770,A Night at the Roxbury,"Comedy, Music, Romance"
tt0208092,Snatch,"Comedy, Crime"
tt0259288,Dragonfly,"Drama, Fantasy, Mystery"
tt2139881,Long Shot,"Comedy, Romance"
tt0322589,Honey,"Drama, Music, Romance"
tt0280460,The Banger Sisters,"Comedy, Drama"
tt0112401,Assassins,"Action, Crime, Thriller"
tt0191133,The Fighting Temptations,"Comedy, Drama, Music"
tt0427309,The Great Debaters,"Biography, Drama, Romance"
tt5442430,Life,"Horror, Sci-Fi, Thriller"
tt0098627,Weekend at Bernie's,"Adventure, Comedy, Crime"
tt1341188,How Do You Know,"Comedy, Drama, Romance"
tt0160009,The Art of War,"Action, Adventure, Crime"
tt0078841,Being There,"Comedy, Drama"
tt0200027,Riding in Cars with Boys,"Biography, Comedy, Drama"
tt0280486,Bad Company,"Action, Comedy, Thriller"
tt0109303,Blown Away,"Action, Crime, Drama"
tt0120890,Wild Things,"Crime, Drama, Mystery"
tt2247476,When the Game Stands Tall,"Drama, Sport"
tt0288477,Ghost Ship,Horror
tt0482603,Space Chimps,"Animation, Adventure, Comedy"
tt0101764,Double Impact,"Action, Crime"
tt0433362,Daybreakers,"Action, Fantasy, Horror"
tt0261392,Jay and Silent Bob Strike Back,Comedy
tt0127536,Elizabeth,"Biography, Drama, History"
tt0113114,Free Willy 2: The Adventure Home,"Adventure, Drama, Family"
tt0093857,Revenge of the Nerds II: Nerds in Paradise,Comedy
tt0200465,The Bank Job,"Crime, Thriller"
tt0098206,Road House,"Action, Thriller"
tt0107843,Point of No Return,"Action, Crime, Drama"
tt0084707,Sophie's Choice,"Drama, Romance"
tt0080801,The Gods Must Be Crazy,"Adventure, Comedy"
tt1007029,The Iron Lady,"Biography, Drama"
tt5580036,"I, Tonya","Biography, Comedy, Drama"
tt0073631,Rollerball,"Action, Sci-Fi, Sport"
tt0089686,A Nightmare on Elm Street Part 2: Freddy's Revenge,Horror
tt0123987,Madeline,"Comedy, Family"
tt0099699,Green Card,"Comedy, Drama, Romance"
tt0091306,Jumpin' Jack Flash,"Comedy, Romance, Thriller"
tt0238948,Double Take,"Action, Comedy, Crime"
tt5478478,Hostiles,"Drama, Western"
tt1661382,Grudge Match,"Comedy, Drama, Sport"
tt0070666,Serpico,"Biography, Crime, Drama"
tt7424200,Teen Titans Go! To the Movies,"Animation, Action, Adventure"
tt0132347,Mystery Men,"Action, Comedy, Fantasy"
tt0093148,Harry and the Hendersons,"Comedy, Family, Fantasy"
tt0241760,The New Guy,Comedy
tt1389139,When the Bough Breaks,"Crime, Drama, Horror"
tt5580266,The Hate U Give,"Crime, Drama"
tt0084917,The World According to Garp,"Comedy, Drama"
tt0086005,Never Cry Wolf,"Adventure, Drama"
tt1314228,Did You Hear About the Morgans?,"Comedy, Drama, Romance"
tt0432291,The Fog,"Horror, Mystery"
tt1178665,A Walk in the Woods,"Adventure, Biography, Comedy"
tt0119141,Fools Rush In,"Comedy, Drama, Romance"
tt0086491,Twilight Zone: The Movie,"Horror, Sci-Fi"
tt0110443,Major Payne,"Adventure, Comedy, Family"
tt0110399,A Low Down Dirty Shame,"Action, Comedy, Crime"
tt0100318,Pacific Heights,Thriller
tt0163983,Bless the Child,"Crime, Drama, Horror"
tt0120185,Spice World,"Comedy, Family, Music"
tt0361467,Confessions of a Teenage Drama Queen,"Comedy, Family, Music"
tt0085470,Easy Money,Comedy
tt0096098,Shoot to Kill,"Action, Adventure, Crime"
tt0406375,Zathura: A Space Adventure,"Action, Adventure, Comedy"
tt0120032,Romy and Michele's High School Reunion,Comedy
tt8663516,Child's Play,"Horror, Sci-Fi"
tt0071315,Chinatown,"Drama, Mystery, Thriller"
tt0082402,Fort Apache the Bronx,"Crime, Drama"
tt0120772,The Object of My Affection,"Comedy, Drama, Romance"
tt0079826,The Rose,"Drama, Music, Romance"
tt0822847,Priest,"Action, Horror, Thriller"
tt0067328,The Last Picture Show,"Drama, Romance"
tt0472399,The Mechanic,"Action, Thriller"
tt0140352,The Insider,"Biography, Drama, Thriller"
tt0294870,Rent,"Drama, Musical, Romance"
tt0814335,The Stepfather,"Crime, Thriller"
tt0119848,Out to Sea,"Comedy, Romance"
tt1415283,Nanny McPhee and the Big Bang,"Comedy, Family, Fantasy"
tt0103596,3 Ninjas,"Action, Comedy, Family"
tt0077289,California Suite,"Comedy, Drama, Romance"
tt0076137,Herbie Goes to Monte Carlo,"Action, Adventure, Comedy"
tt0204626,The Watcher,"Crime, Drama, Mystery"
tt0116683,James and the Giant Peach,"Animation, Adventure, Family"
tt0172493,"Girl, Interrupted","Biography, Drama"
tt0097235,The Dream Team,"Comedy, Crime, Thriller"
tt0110123,In the Army Now,"Comedy, War"
tt0102250,L.A. Story,"Comedy, Drama, Fantasy"
tt1608290,Zoolander 2,"Action, Adventure, Comedy"
tt2223990,Draft Day,"Drama, Sport"
tt1195478,The Five-Year Engagement,"Comedy, Romance"
tt1650554,Kick-Ass 2,"Action, Comedy, Crime"
tt2058673,Point Break,"Action, Adventure, Crime"
tt4209788,Molly's Game,"Biography, Crime, Drama"
tt0379725,Capote,"Biography, Crime, Drama"
tt0088172,Starman,"Romance, Sci-Fi"
tt0101694,Deceived,"Crime, Drama, Mystery"
tt0109676,Drop Zone,"Action, Adventure, Thriller"
tt0255819,Baby Boy,"Crime, Drama, Romance"
tt0087597,The Last Starfighter,"Action, Adventure, Sci-Fi"
tt7798634,Ready or Not,"Comedy, Horror, Mystery"
tt0111161,The Shawshank Redemption,Drama
tt0880578,Untraceable,"Crime, Mystery, Thriller"
tt1034303,Defiance,"Action, Drama, History"
tt0463854,28 Weeks Later,"Action, Horror, Sci-Fi"
tt0066892,Carnal Knowledge,Drama
tt0091217,Hoosiers,"Drama, Sport"
tt0119109,Fathers' Day,"Comedy, Romance"
tt0815245,The Uninvited,"Drama, Horror, Mystery"
tt0104265,Final Analysis,"Drama, Thriller"
tt0283026,Swimfan,"Drama, Thriller"
tt0498399,We Own the Night,"Crime, Drama, Thriller"
tt0780571,Mr. Brooks,"Crime, Drama, Thriller"
tt0765010,Brothers,"Action, Drama, Thriller"
tt0129280,The Out-of-Towners,Comedy
tt8688634,21 Bridges,"Action, Crime, Drama"
tt0099253,Child's Play 2,"Horror, Thriller"
tt0077699,House Calls,"Comedy, Drama, Romance"
tt0085678,High Road to China,"Adventure, Drama, Romance"
tt0424993,Employee of the Month,"Comedy, Romance"
tt0305396,The Crocodile Hunter: Collision Course,"Action, Adventure, Comedy"
tt0455499,Garfield: A Tale of Two Kitties,"Animation, Adventure, Comedy"
tt0105477,Stop! Or My Mom Will Shoot,"Action, Comedy"
tt3486626,The Nut Job 2: Nutty by Nature,"Animation, Adventure, Comedy"
tt0367479,After the Sunset,"Action, Comedy, Crime"
tt0075314,Taxi Driver,"Crime, Drama"
tt0084865,Victor Victoria,"Comedy, Music, Musical"
tt0419706,Doom,"Action, Horror, Sci-Fi"
tt0095107,Ernest Saves Christmas,"Comedy, Family, Fantasy"
tt0337697,The Prince & Me,"Comedy, Family, Romance"
tt8155288,Happy Death Day 2U,"Comedy, Horror, Mystery"
tt0429589,The Ant Bully,"Animation, Adventure, Comedy"
tt1600195,Abduction,"Action, Mystery, Thriller"
tt0119229,Grosse Pointe Blank,"Action, Comedy, Crime"
tt0274166,Johnny English,"Action, Adventure, Comedy"
tt0087032,Cannonball Run II,"Action, Comedy"
tt0059793,That Darn Cat!,"Comedy, Crime, Family"
tt0093756,Police Academy 4: Citizens on Patrol,"Comedy, Crime"
tt0061184,Who's Afraid of Virginia Woolf?,Drama
tt0076723,Slap Shot,"Comedy, Drama, Sport"
tt0107659,Loaded Weapon 1,"Action, Comedy, Crime"
tt0100477,The Rescuers Down Under,"Animation, Adventure, Crime"
tt0107554,Menace II Society,"Crime, Drama, Thriller"
tt0119051,The Edge,"Action, Adventure, Drama"
tt1152398,Beastly,"Drama, Fantasy, Romance"
tt4975722,Moonlight,Drama
tt0479884,Crank,"Action, Crime, Thriller"
tt0123209,The Other Sister,"Comedy, Drama, Romance"
tt0268995,The Majestic,"Drama, Romance"
tt0107630,My Life,Drama
tt0498381,Rings,"Drama, Horror, Mystery"
tt5439796,Logan Lucky,"Comedy, Crime, Drama"
tt0889573,The Switch,"Comedy, Drama, Romance"
tt0088242,Teachers,"Comedy, Drama"
tt2752772,Sinister 2,"Horror, Mystery, Thriller"
tt0099850,Internal Affairs,"Crime, Drama, Thriller"
tt2388715,Oculus,"Horror, Mystery"
tt1233227,Saw VI,"Horror, Mystery"
tt0367959,Hannibal Rising,"Adventure, Crime, Drama"
tt0116654,The Island of Dr. Moreau,"Horror, Sci-Fi, Thriller"
tt0071877,Murder on the Orient Express,"Crime, Drama, Mystery"
tt0099204,Cadillac Man,"Comedy, Crime"
tt2025690,The Finest Hours,"Action, Drama, History"
tt0097216,Do the Right Thing,"Comedy, Drama"
tt0107840,Poetic Justice,"Drama, Romance"
tt0073802,Three Days of the Condor,"Mystery, Thriller"
tt0113118,Friday,"Comedy, Drama"
tt0199725,Love & Basketball,"Drama, Romance, Sport"
tt0250274,The Brothers,"Comedy, Drama"
tt0100133,Memphis Belle,"Action, Drama, War"
tt8772262,Midsommar,"Drama, Horror, Mystery"
tt0089017,Desperately Seeking Susan,"Comedy, Drama"
tt4136084,Florence Foster Jenkins,"Biography, Comedy, Drama"
tt1618442,The Last Witch Hunter,"Action, Adventure, Fantasy"
tt0297037,Brown Sugar,"Romance, Comedy, Drama"
tt0244970,Someone Like You...,"Comedy, Romance"
tt0790636,Dallas Buyers Club,"Biography, Drama"
tt1781922,No Escape,"Action, Thriller"
tt0146882,High Fidelity,"Comedy, Drama, Music"
tt0104940,The Muppet Christmas Carol,"Comedy, Drama, Family"
tt0118665,Baby Geniuses,"Comedy, Crime, Family"
tt0050212,The Bridge on the River Kwai,"Adventure, Drama, War"
tt0087892,A Passage to India,"Adventure, Drama, History"
tt5697572,Cats,"Comedy, Drama, Family"
tt1210042,Brooklyn's Finest,"Action, Crime, Drama"
tt0083530,Airplane II: The Sequel,"Comedy, Sci-Fi"
tt0080948,The Jazz Singer,"Drama, Music, Romance"
tt0114011,Now and Then,"Comedy, Drama, Romance"
tt1371111,Cloud Atlas,"Action, Drama, Mystery"
tt0080745,Flash Gordon,"Action, Adventure, Sci-Fi"
tt0160916,The Story of Us,"Comedy, Drama, Romance"
tt0096787,All Dogs Go to Heaven,"Animation, Comedy, Drama"
tt0083929,Fast Times at Ridgemont High,"Comedy, Drama"
tt0245686,Joe Dirt,"Adventure, Comedy, Drama"
tt0246544,The Musketeer,"Action, Adventure, Romance"
tt0109951,Guarding Tess,"Comedy, Drama"
tt5719700,Home Again,"Comedy, Drama, Romance"
tt0338188,The Missing,"Adventure, Thriller, Western"
tt2582782,Hell or High Water,"Action, Crime, Drama"
tt0120609,The Big Hit,"Action, Comedy, Crime"
tt0097441,Glory,"Biography, Drama, History"
tt0117723,Spy Hard,"Action, Comedy"
tt1979320,Rush,"Action, Biography, Drama"
tt0430634,Stick It,"Comedy, Drama, Sport"
tt0430770,The Women,"Comedy, Drama"
tt0082416,The French Lieutenant's Woman,"Drama, Romance"
tt0479968,One Missed Call,"Horror, Mystery"
tt0116260,Eye for an Eye,"Crime, Drama, Thriller"
tt0125454,Paulie,"Adventure, Comedy, Drama"
tt0329774,xXx: State of the Union,"Action, Adventure, Crime"
tt0079219,Going in Style,"Comedy, Crime, Drama"
tt0368709,Elizabethtown,"Comedy, Drama, Romance"
tt2592614,Resident Evil: The Final Chapter,"Action, Horror, Sci-Fi"
tt3623726,Ricki and the Flash,"Comedy, Drama, Music"
tt0467200,The Other Boleyn Girl,"Biography, Drama, History"
tt0264395,Basic,"Action, Crime, Drama"
tt0333766,Garden State,"Comedy, Drama, Romance"
tt1972779,The Best of Me,"Drama, Romance"
tt0266465,A Man Apart,"Action, Crime, Drama"
tt0093693,Overboard,"Comedy, Romance"
tt0092605,Baby Boom,"Comedy, Drama, Romance"
tt1449283,Winnie the Pooh,"Animation, Adventure, Comedy"
tt0119081,Event Horizon,"Horror, Sci-Fi, Thriller"
tt0089841,Prizzi's Honor,"Comedy, Crime, Drama"
tt1517260,The Host,"Action, Adventure, Drama"
tt3387542,The Forest,"Horror, Mystery, Thriller"
tt0985694,Machete,"Action, Crime, Thriller"
tt0066921,A Clockwork Orange,"Crime, Drama, Sci-Fi"
tt0118604,An American Werewolf in Paris,"Comedy, Fantasy, Horror"
tt0116493,Harriet the Spy,"Comedy, Drama, Family"
tt0118798,Bulworth,"Comedy, Drama, Romance"
tt0077394,Damien: Omen II,Horror
tt0124298,Blast from the Past,"Comedy, Drama, Romance"
tt2339741,The Woman in Black 2: Angel of Death,"Drama, Horror, Thriller"
tt0116311,First Kid,"Family, Comedy"
tt0165982,Sinbad: Legend of the Seven Seas,"Animation, Adventure, Family"
tt2199571,Run All Night,"Action, Crime, Drama"
tt0983946,Fantasy Island,"Action, Adventure, Fantasy"
tt0229260,Book of Shadows: Blair Witch 2,"Adventure, Fantasy, Horror"
tt0119223,Great Expectations,"Drama, Romance"
