imdb_movies
id,title,genre
tt0181836,The Specials,"Action, Comedy, Fantasy"
tt0181838,Alto tradimento,"Action, Drama, Thriller"
tt0181845,Sveto mesto,"Drama, Horror"
tt0181850,Teach Me Tonight,"Mystery, Romance, Thriller"
tt0181852,Terminator 3 - Le macchine ribelli,"Action, Sci-Fi"
tt0181865,Traffic,"Crime, Drama, Thriller"
tt0181868,Treasure Island,Drama
tt0181875,Quasi famosi,"Adventure, Comedy, Drama"
tt0181882,Victor...,Drama
tt0181890,Vreme cuda,Drama
tt0181892,Vulpe - vânator,"Drama, History"
tt0181907,Youngblood,"Action, Crime, Drama"
tt0181908,Zaboravljeni,Drama
tt0181912,Éloge de l'amour,Drama
tt0181945,A Piece of Eden,"Comedy, Drama, Romance"
tt0181947,3 dev adam,"Action, Crime, Sci-Fi"
tt0181956,Bastardo,Drama
tt0181960,Ame agaru,Drama
tt0181966,Lionman,"Action, Adventure, War"
tt0181978,Bimboland,"Comedy, Romance"
tt0181984,1 km da Wall Street,"Crime, Drama, Thriller"
tt0182000,Crime Shades,"Crime, Drama, Music"
tt0182006,"Le ciel, les oiseaux,... et ta mère!",Comedy
tt0182070,Eliska má ráda divocinu,Comedy
tt0182218,Baionette in canna,"War, Drama"
tt0182221,J'ai rencontré le Père Noël,"Family, Fantasy, Musical"
tt0182236,La hora de los valientes,"Drama, Romance, War"
tt0182242,I'll Name the Murderer,"Comedy, Crime, Drama"
tt0182251,Jab Pyaar Kisise Hota Hai,"Comedy, Drama, Romance"
tt0182253,Jacktown,Drama
tt0182260,Shôrinji kenpô,"Action, Drama"
tt0182262,I komissa tis Kerkyras,"Musical, Comedy"
tt0182263,I kori tou iliou,"Adventure, Drama, Romance"
tt0182295,Pene d'amor perdute,"Romance, Comedy, Musical"
tt0182306,The manor - La dimora del crimine,"Comedy, Mystery"
tt0182317,Mi novia el...,Comedy
tt0182330,I mousitsa,"Comedy, Romance"
tt0182338,Nessuno è perfetto,"Comedy, Drama, Romance"
tt0182357,Les parasites,Comedy
tt0182374,Punto di contatto,"Action, Drama, Thriller"
tt0182379,Una questione d'onore,"Comedy, Drama"
tt0182479,Tajna starog tavana,"Adventure, Family, Sci-Fi"
tt0182503,Turist Ömer Uzay Yolu'nda,"Comedy, Sci-Fi"
tt0182508,Urbania,Drama
tt0182512,Vertikal,"Action, Adventure, Romance"
tt0182526,Water Damage,Thriller
tt0182663,Küçük sevgilim,"Drama, Romance"
tt0182666,Jue quan,"Action, Comedy, Drama"
tt0182675,Adsiz cengaver,"Adventure, Fantasy"
tt0182688,Alageyik,Drama
tt0182690,Aldri mer 13!,"Drama, Family"
tt0182694,Alin yazisi,"Crime, Drama"
tt0182722,To anthropaki,"Comedy, Musical"
tt0182730,I arhontisa ki' o alitis,"Comedy, Musical, Romance"
tt0182731,Arim balim petegim,"Drama, Musical, Romance"
tt0182736,Artik sevmeyecegim,"Drama, Romance"
tt0182739,Ask mabudesi,"Romance, Drama"
tt0182749,Ayri Dünyalar,Romance
tt0182752,Baba Kartal,"Adventure, Drama"
tt0182753,Babalarin babasi,"Adventure, Comedy"
tt0182764,Battal Gazi'nin Oglu,"Action, Drama, History"
tt0182765,Battal Gazi Destani,"Action, Adventure, History"
tt0182776,Nü er gu,"Crime, Drama"
tt0182789,L'uomo bicentenario,"Comedy, Drama, Sci-Fi"
tt0182890,Chi Girl,Comedy
tt0182892,La gatta giapponese,"Comedy, Drama"
tt0182916,Gol Krali,"Action, Comedy, Romance"
tt0182917,Los colimbas al ataque,Comedy
tt0182918,Los colimbas se divierten,Comedy
tt0182948,Curiosity & the Cat,"Crime, Horror, Thriller"
tt0182958,Dead Girls,"Thriller, Horror"
tt0182967,Deli Yusuf,"Adventure, Comedy"
tt0182977,I diakritiki goiteia ton arsenikon,Comedy
tt0182992,The Dogwalker,"Comedy, Drama, Romance"
tt0182996,Don't Go in the Woods,"Horror, Thriller"
tt0183044,Engraçadinha,Drama
tt0183056,Esther Kahn,"Drama, Romance"
tt0183061,Chokugeki! Jigoku-ken,Action
tt0183063,Los extraterrestres,"Comedy, Musical, Sci-Fi"
tt0183072,Feeders,"Drama, Horror, Sci-Fi"
tt0183076,Oi! Warning,Drama
tt0183098,Full Metal Ninja,Action
tt0183122,Istasyon,"Comedy, Drama, Romance"
tt0183126,Die goldene Gans,"Family, Fantasy"
tt0183127,Colpo di stadio,"Comedy, Romance, Sport"
tt0183137,Green,Comedy
tt0183142,Gunblast Vodka,"Comedy, Thriller"
tt0183159,The Other Side of Madness,"Crime, Drama"
tt0183171,Hollywood Salome,"Drama, Romance"
tt0183197,Hotel Exotica,"Drama, Romance"
tt0183228,Ignace,Comedy
tt0183230,Iligos,"Drama, Romance"
tt0183280,Intrepid - La nave maledetta,"Action, Adventure, Drama"
tt0183306,Jinnah,"Biography, Drama, War"
tt0183330,Kalózok,"Musical, Romance, Comedy"
tt0183333,Kanije Kalesi,"Action, Adventure, History"
tt0183338,Kara Murat: Fatih'in Fermani,"Action, Adventure, Fantasy"
tt0183341,Karateciler Istanbul'da,Action
tt0183348,Kdyby tisíc klarinetu,"Comedy, Fantasy, Musical"
tt0183353,Kiliç Bey,Adventure
tt0183368,Köroglu,"Adventure, Drama, History"
tt0183392,Last Chance,Drama
tt0183419,The Lost Platoon,"Action, Horror, War"
tt0183423,Love Beat the Hell Outta Me,Drama
tt0183449,Maciste contro i Mongoli,"Adventure, Drama"
tt0183451,Maciste nell'inferno di Gengis Khan,"Action, Adventure, Drama"
tt0183452,Maciste nelle miniere del re Salomone,Action
tt0183459,Maden,Drama
tt0183460,Madonna che silenzio c'è stasera,Comedy
tt0183470,Mahkum,"Adventure, Drama, Romance"
tt0183503,Nei panni dell'altra,"Comedy, Romance"
tt0183505,"Io, me & Irene",Comedy
tt0183520,Mingo y Aníbal contra los fantasmas,"Adventure, Comedy, Family"
tt0183521,Mingo y Aníbal en la mansión embrujada,"Adventure, Comedy, Family"
tt0183523,Mission to Mars,"Adventure, Sci-Fi, Thriller"
tt0183542,Murat ile Nazli,"Drama, Romance"
tt0183550,My Mother Frank,"Comedy, Drama, Romance"
tt0183552,Mirame la palomita,Comedy
tt0183570,I neraida kai to palikari,"Romance, Comedy"
tt0183589,Oglinda,"Drama, History"
tt0183590,Ögretmen Kemal,"Drama, History"
tt0183607,Onks Viljoo näkyny?,Comedy
tt0183611,Oratotis miden,Drama
tt0183613,Orfeu,"Crime, Drama, Music"
tt0183617,Osmanli kartali,"Drama, War"
tt0183639,The Pavilion,"Drama, Western"
tt0183641,Pearls Before Swine,Drama
tt0183649,In linea con l'assassino,"Crime, Thriller"
tt0183659,Pollock,"Biography, Drama"
tt0183693,Rambito y Rambón primera misión,Comedy
tt0183704,Onna hissatsu ken: Kiki ippatsu,"Action, Crime"
tt0183717,Rock 'n' Roll Frankenstein,"Comedy, Horror"
tt0183742,Satin alinan koca,Romance
tt0183766,She-Man: A Story of Fixation,"Comedy, Crime, Drama"
tt0183779,Si j'étais un espion,"Thriller, Drama"
tt0183790,Il destino di un cavaliere,"Action, Adventure, Romance"
tt0183802,Son savasçi,"Action, Fantasy"
tt0183808,Spanish Judges,"Crime, Drama"
tt0183817,The Stay Awake,Horror
tt0183828,Ma lu tian shi,"Comedy, Drama, Musical"
tt0183869,Taxxi 2,"Action, Comedy, Crime"
tt0183873,Teddy boy... agapi mou,Comedy
tt0183882,Things,Horror
tt0183884,This Is Not a Test,"Drama, Sci-Fi"
tt0183885,Three Below Zero,Drama
tt0183892,Tin dei hung sam,"Fantasy, Action, Comedy"
tt0183943,Under the Doctor,Comedy
tt0183946,Undertaker's Paradise,"Drama, Comedy"
tt0183948,Universal Soldier,"Action, Drama, War"
tt0183958,Vahsi kan,"Action, Adventure"
tt0183979,Virtual Encounters 2,Sci-Fi
tt0183992,Vuxna människor,Comedy
tt0184005,Werner - Volles Rooäää!!!,"Action, Comedy, Animation"
tt0184016,White Phantom,Action
tt0184018,Who Gets the House?,"Comedy, Drama, Family"
tt0184048,Yarali kurt,"Drama, Crime"
tt0184079,Ziteitai pseftis,Comedy
tt0184081,Jui gaai paak dong: Jui gai paak dong,Action
tt0184115,Il piccolo ladro,"Crime, Drama"
tt0184178,15 Amore,"Drama, Romance, War"
tt0184215,Anjos e Demônios,Drama
tt0184218,O anthropos pou etrehe poly,Comedy
tt0184220,Apo pou pane gia ti havouza,Comedy
tt0184231,O atsidas,"Comedy, Romance"
tt0184235,Ice cream fi Glim,Musical
tt0184240,Baci e abbracci,Comedy
tt0184310,Brute Corps,"Action, Drama"
tt0184316,There Was Once a King...,"Comedy, Family, Fantasy"
tt0184354,Du xia 1999,Comedy
tt0184366,Cuarteto de La Habana,Comedy
tt0184375,Dahab,"Comedy, Drama, Musical"
tt0184384,A Day in Black and White,Drama
tt0184395,Diakopes stin Aigina,"Comedy, Romance"
tt0184435,Exo ftoheia kai kali kardia,Comedy
tt0184436,Ena asyllipto koroido,Comedy
tt0184452,O falakros mathitis,Comedy
tt0184457,"Farewell, My Love","Action, Crime, Thriller"
tt0184463,L'urlo del male,Horror
tt0184471,Film 1,Drama
tt0184483,Illusioni,Drama
tt0184503,Gamera 3: Jashin kakusei,"Action, Horror, Sci-Fi"
tt0184512,Ghazal al-banat,"Comedy, Musical, Romance"
tt0184526,In fuga per Hong Kong,"Action, Comedy, Romance"
tt0184543,Gurbet Kuslari,Drama
tt0184546,Hamena oneira,Drama
tt0184553,Haremde dört kadin,"Drama, History"
tt0184596,Hundhotellet,"Animation, Comedy, Crime"
tt0184610,Independência ou Morte,Drama
tt0184615,Due vite violente,"Action, Crime, Drama"
tt0184635,O katafertzis,Comedy
tt0184649,Hung bou gai,Horror
tt0184678,I Liza kai i alli,"Comedy, Romance"
tt0184719,Maryam,Drama
tt0184726,To megalo kanoni,Comedy
tt0184738,O Mimikos kai i Mary,"Drama, Romance"
tt0184739,Min eidate ton Panai?,Comedy
tt0184756,Muhsin Bey,"Comedy, Drama, Music"
tt0184782,No abras nunca esa puerta,"Mystery, Thriller"
tt0184791,O come Otello,"Drama, Romance, Thriller"
tt0184819,Petits frères,"Comedy, Drama"
tt0184823,Podkidysh,"Comedy, Drama"
tt0184824,Poios Thanasis!,Comedy
tt0184858,Trappola criminale,"Action, Adventure, Crime"
tt0184872,Kenshin Samurai Vagabondo: The Movie,"Animation, Action, Drama"
tt0184878,Les sanguinaires,Drama
tt0184881,Addio Galaxy Express 999: Capolinea Andromeda,"Animation, Action, Drama"
tt0184894,Pallottole cinesi,"Action, Adventure, Comedy"
tt0184901,Si muero antes de despertar,Thriller
tt0184907,Snow Day,"Adventure, Comedy, Family"
tt0184936,"Thanasi, pare t' oplo sou","Comedy, Drama"
tt0184937,"Thanasi, sfixe ki allo to zonari","Comedy, Drama"
tt0184939,O Thanasis sti hora tis sfaliaras,"Comedy, Drama"
tt0184940,"O Thanasis, i Ioulietta kai ta loukanika","Comedy, Romance"
tt0184948,This Is the Disk-O-Boyz,Drama
tt0184950,'Thou-Vou' Falakros praktor - Epiheirisis: Gis madiam,Comedy
tt0184963,Trellos kai pasis Ellados,"Comedy, Drama"
tt0184964,"Trellos, palavos kai Vengos",Comedy
tt0184969,Tyfla na'hei o Marlon Brando,Comedy
tt0184973,Ultraman Tiga & Ultraman Daina & Ultraman Gaia: Chô jikû no daikessen,"Adventure, Sci-Fi"
tt0184979,L'escluso,"Drama, Thriller"
tt0185007,"Bisbiglio, elefantino coraggioso","Adventure, Family"
tt0185014,Wonder Boys,"Comedy, Drama"
tt0185027,L'invincibile Bedman,"Action, Sci-Fi"
tt0185101,Pups,"Action, Crime, Drama"
tt0185125,Tutto su mia madre,Drama
tt0185154,Amic/Amat,Drama
tt0185166,"Atilano, presidente",Comedy
tt0185167,Il cambio della guardia,Comedy
tt0185183,Battaglia per la Terra - Una saga dell'anno 3000,"Action, Adventure, Sci-Fi"
tt0185200,Il re e il monsignore,Comedy
tt0185203,Brigada explosiva,Comedy
tt0185266,Deadly Daphne's Revenge,"Drama, Thriller"
tt0185284,Do not disturb - Non disturbare,"Action, Comedy, Thriller"
tt0185335,Ghulam-E-Musthafa,"Action, Crime, Drama"
tt0185354,Heater,Drama
tt0185371,Il mistero della casa sulla collina,"Crime, Fantasy, Horror"
tt0185408,L.A. Wars,"Action, Drama"
tt0185429,"Kumo no yôni, kaze no yôni","Animation, Comedy, Drama"
tt0185431,Little Nicky - Un diavolo a Manhattan,"Comedy, Fantasy"
tt0185442,Amore e rabbia,Drama
tt0185481,Meikyû monogatari,"Animation, Adventure, Fantasy"
tt0185495,The Messenger,"Action, Drama"
tt0185520,Ma ma zai ai wo yi ci,"Drama, Family"
tt0185532,Neispravimyy lgun,"Comedy, Music"
tt0185534,Nekem lámpást adott kezembe az Úr Pesten,"Comedy, Drama"
tt0185547,Ninth Street,Drama
tt0185556,Testimone pericoloso,"Action, Crime, Drama"
tt0185584,Osobennosti natsionalnoy rybalki,Comedy
tt0185664,Scrapbook - Fratelli rivali,"Comedy, Drama, Family"
tt0185691,She hao dan xin zhen jiu zhou,"Action, Drama"
tt0185711,Suits,Comedy
tt0185714,São Bernardo,Drama
tt0185733,Tudo Bem,Comedy
tt0185786,Colpo segreto,Comedy
tt0185842,Adauchi,"Action, Drama"
tt0185853,Ali Baba ve Kirk Haramiler,"Comedy, Fantasy"
tt0185883,Aoi sanmyaku,"Drama, Romance"
tt0185897,Ave María,Drama
tt0185910,Bata bata paano ka ginawa?,Drama
tt0185937,The Blair Witch Project - Il mistero della strega di Blair,"Horror, Mystery"
tt0185976,Carnage,Horror
tt0185978,O Casamento,Drama
tt0185997,Comment réussir... quand on est con et pleurnichard,Comedy
tt0186014,Cypress Edge,"Drama, Thriller"
tt0186045,Chi ha ucciso la signora Dearly?,"Comedy, Crime, Mystery"
tt0186119,Chu ba,"Action, Drama"
tt0186151,Frequency - Il futuro è in ascolto,"Crime, Drama, Mystery"
tt0186156,Gamos ala... ellinika,"Romance, Comedy"
tt0186183,The guilty - Il colpevole,"Crime, Drama, Thriller"
tt0186202,Ring of Fire,"Drama, Romance, Western"
tt0186240,The Invisibles,"Drama, Comedy"
tt0186253,Jesus' Son,Drama
tt0186256,Joanna la francese,"Adventure, Drama, Romance"
tt0186257,José Rizal,"Biography, Drama, History"
tt0186258,Juliette e Juliette,Comedy
tt0186346,Menino do Rio,Drama
tt0186380,Más allá del olvido,"Crime, Drama, Romance"
tt0186397,La Nouvelle Eve - Una relazione al femminile,"Comedy, Drama, Romance"
tt0186412,Odisseya Kapitana Blada,Adventure
tt0186449,Pinocchio in Outer Space,"Animation, Adventure, Family"
tt0186454,Point Doom,"Action, Crime, Drama"
tt0186531,I sette fratelli Cervi,Drama
tt0186547,Codice di sicurezza,"Action, Drama, Thriller"
tt0186549,The Simian Line,"Drama, Romance"
tt0186566,Space Cowboys,"Action, Adventure, Thriller"
tt0186589,Le insolite sospette - Sugar & Spice,"Comedy, Crime"
tt0186647,The Ultimate Weapon,Action
tt0186650,Umirayushchiy lebed,Drama
tt0186658,Yan yuk cha siu bau II: Tin jue dei mit,"Crime, Horror"
tt0186719,The Young Unknowns,Drama
tt0186725,Zatôichi tekka tabi,"Action, Adventure, Drama"
tt0186730,Ricomincia da oggi,Drama
tt0186835,Ryoma ansatsu,"Action, Drama, History"
tt0186871,Bhagwaan Dada,"Drama, Thriller"
tt0186894,Bounce,"Drama, Romance"
tt0186895,Les Boys III,"Comedy, Drama, Sport"
tt0186896,The Boys in Blue,"Comedy, Family"
tt0186907,Byl jednou jeden polda III - Major Maisner a tancící drak,Comedy
tt0186908,La búsqueda,"Action, Crime, Drama"
tt0186909,Cai yang nu bang zhu,"Action, Drama"
tt0186932,Un brutto ricordo,"Drama, Thriller"
tt0186939,Dai satsujin,"Action, Drama"
tt0186953,"Dge ukanaskneli, dge pirveli","Drama, Romance"
tt0186956,Devaraagam,"Drama, Romance"
tt0186975,Pazzo di te,"Comedy, Drama, Romance"
tt0186988,Elvis Is Alive! I Swear I Saw Him Eating Ding Dongs Outside the Piggly Wiggly's,Comedy
tt0186993,Epitaph - Follia omicida,Horror
tt0186997,Est-ce bien raisonnable?,"Action, Comedy, Romance"
tt0187039,Superdraghi della notte,"Action, Adventure, Crime"
tt0187044,Folli e liberi amplessi,"Comedy, Drama"
tt0187078,Fuori in 60 secondi,"Action, Crime, Thriller"
tt0187090,Les grandes bouches,Comedy
tt0187096,Govindha Govindha,"Action, Crime, Drama"
tt0187108,Guru,"Action, Crime, Drama"
tt0187109,Gurudev,"Action, Drama, Romance"
tt0187115,Kshana Kshanam,"Comedy, Crime, Drama"
tt0187119,Yôtô monogatari: hana no Yoshiwara hyakunin-giri,"Action, Fantasy"
tt0187131,Hawkeye,"Action, Crime, Drama"
tt0187150,Himmatwala,"Action, Comedy, Drama"
tt0187152,Hiroku kaibyô-den,Horror
tt0187178,Jagadeka Veerudu Athiloka Sundari,"Action, Comedy, Family"
tt0187188,Johnny,"Action, Crime, Drama"
tt0187192,Julie,"Family, Musical, Romance"
tt0187200,Karnaval,Drama
tt0187227,Laadla,"Drama, Family"
tt0187231,Lajanje na zvezde,"Comedy, Romance"
tt0187236,La legge dell'inganno,Drama
tt0187251,Viale dei delitti,"Horror, Mystery, Thriller"
tt0187273,Meendum Kokila,"Comedy, Drama, Romance"
tt0187279,Meri Biwi Ka Jawab Nahin,"Action, Comedy, Romance"
tt0187318,Moondram Pirai,"Drama, Romance"
tt0187330,Unruly - Nessuna regola,"Crime, Drama"
tt0187351,Nigahen: Nagina Part II,"Drama, Family, Fantasy"
tt0187357,No Strings Attached,"Mystery, Thriller, Drama"
tt0187387,Living the Life,"Crime, Drama"
tt0187393,Il patriota,"Action, Drama, History"
tt0187399,Personals,Romance
tt0187407,Playgirls,Comedy
tt0187412,Pokkiri Raja,"Drama, Musical"
tt0187421,Priveste înainte cu mânie,Drama
tt0187422,Priya,"Drama, Musical, Romance"
tt0187457,Rien sur Robert,"Comedy, Drama"
tt0187474,Saint-Cyr,"Drama, History, Romance"
tt0187484,Sardar Papa Rayudu,"Action, Drama"
tt0187499,Le 14 amazzoni,"Adventure, Drama, History"
tt0187501,Shin shinobi no mono,"Drama, Crime, Action"
tt0187512,"Slap Her, She's French!","Comedy, Romance"
tt0187530,The Astrologer,Horror
tt0187559,Playing Mona Lisa,Comedy
tt0187567,Une journée de merde!,Comedy
tt0187570,Utrpení mladého Bohácka,Comedy
tt0187579,Le vent de la nuit,Drama
tt0187590,San tiao ren,Drama
tt0187601,Mauvaise passe,Drama
tt0187687,Aladino e la sua lampada meravigliosa,"Animation, Adventure, Family"
tt0187696,Anatomy,"Horror, Thriller"
tt0187712,Beefcake,Drama
tt0187732,5 matti al servizio di leva,"Comedy, Adventure, War"
tt0187738,Blade II,"Action, Fantasy, Horror"
tt0187750,L'Informatore,"Action, Thriller, Mystery"
tt0187781,Le chaînon manquant,"Animation, Adventure, Comedy"
tt0187805,Dealer,"Crime, Drama"
tt0187809,Derakhte Golabi,"Drama, Romance"
tt0187819,Doug - il film,"Animation, Adventure, Comedy"
tt0187820,Drowning on Dry Land,Drama
tt0187867,'Ne günstige Gelegenheit,"Crime, Comedy, Romance"
tt0187868,Hajde da se volimo 3,"Comedy, Musical"
tt0187871,Heitai yakuza,"Action, Crime, War"
tt0187880,Highway Society,"Comedy, Crime, Drama"
tt0187884,Jie dao sha ren,Action
tt0187995,The Intruder,"Drama, Mystery, Romance"
tt0187999,L'invincibile Super Chan,"Adventure, Action, Fantasy"
tt0188019,Kupi mi Eliota,Comedy
tt0188027,Late Show,Comedy
tt0188030,La lengua de las mariposas,Drama
tt0188045,Magicians,Comedy
tt0188052,Mascara,Drama
tt0188054,Mercedes,Drama
tt0188055,Mercy (Senza pietà),"Mystery, Thriller"
tt0188071,Il mostro di Firenze,"Crime, Mystery, Thriller"
tt0188082,Napoli si ribella,"Action, Crime"
tt0188083,Napoli spara!,"Action, Drama"
tt0188128,Very Annie Mary,"Comedy, Musical"
tt0188135,Pelon maantiede,"Crime, Drama, Mystery"
tt0188160,Price of Glory,"Drama, Sport"
tt0188164,Pura Handa Kaluwara,Drama
tt0188180,Roberto Carlos em Ritmo de Aventura,"Musical, Adventure"
tt0188193,Secretul lui Nemesis,"Action, Comedy"
tt0188195,Il 7° giurato,"Crime, Drama"
tt0188205,Sonic Impact,"Action, Thriller"
tt0188206,Srecna nova '49,"Action, Comedy, Crime"
tt0188207,Le stagioni del nostro amore,Drama
tt0188212,Sukeban deka,"Action, Drama"
tt0188246,Trafic d'influence,Comedy
tt0188277,Viuuulentemente mia,Comedy
tt0188386,"6:3, avagy játszd újra Tutti",Comedy
tt0188387,A Szerencse lányai,Drama
tt0188388,Les abysses,"Crime, Drama, Mystery"
tt0188404,Als je begrijpt wat ik bedoel,"Animation, Family, Fantasy"
tt0188442,Los bañeros más locos del mundo,Comedy
tt0188453,Birthday Girl,"Comedy, Crime, Thriller"
tt0188460,De boekverfilming,"Comedy, Drama"
tt0188500,Chobizenesse,"Musical, Comedy"
tt0188503,Choyonghan kajok,"Comedy, Crime, Horror"
tt0188506,Scimmie come noi,"Animation, Adventure, Family"
tt0188509,Club Wild Side 2,Drama
tt0188518,Complicity,"Thriller, Drama"
tt0188527,Destination - Il leggero fruscio della follia,Horror
tt0188535,Cyborg 009 - La leggenda della super galassia,"Animation, Sci-Fi"
tt0188557,Demented,"Drama, Horror, Thriller"
tt0188568,Do koske,Action
tt0188583,Un caimano nel soggiorno,"Drama, Romance"
tt0188604,Európa expressz,"Action, Adventure, Thriller"
tt0188605,Evas øye,"Crime, Drama, Thriller"
tt0188615,Ai qing meng huan hao,Romance
tt0188620,"Finisterre, donde termina el mundo",Drama
tt0188634,A Girl Is a Girl,"Comedy, Drama"
tt0188647,The Graveyard Story,Horror
tt0188653,Viaggio verso il sole,Drama
tt0188674,Human Traffic,"Comedy, Music"
tt0188688,Insatiable Wives,"Drama, Fantasy, Romance"
tt0188694,An Invited Guest,"Drama, Thriller"
tt0188750,39 keihô dai sanjûkyû jô,"Crime, Drama"
tt0188757,Kill by Inches,"Horror, Thriller, Fantasy"
tt0188764,Ying zi jun tuan,"Adventure, Crime, Drama"
tt0188766,Hei kek ji wong,"Comedy, Drama, Romance"
tt0188782,Shi xiong shi di zhai chu ma,"Action, Drama"
tt0188797,Qi bu mi zong,"Action, Drama"
tt0188799,Kyokuskin kenka karate burai ken,"Action, Adventure, Biography"
tt0188801,Közel a szerelemhez,Drama
tt0188830,La vita di un gigolò,Drama
tt0188863,Love Stinks,Comedy
tt0188925,Murdercycle,"Action, Sci-Fi"
tt0188949,No il caso è felicemente risolto,"Action, Crime, Drama"
tt0189021,Un povero ricco,"Comedy, Romance"
tt0189039,A Rainha Diaba,Drama
tt0189041,The Real McCoy,"Biography, Music"
tt0189053,Rodjen kao ratnik,"Action, Drama"
tt0189092,Simon mágus,Drama
tt0189102,Sokkotanssi,"Comedy, Drama, Family"
tt0189118,Suffløsen,"Comedy, Drama, Romance"
tt0189142,Il tempo ritrovato,"Drama, Romance, War"
tt0189153,Tockovi,"Comedy, Drama, Thriller"
tt0189154,Toplo,Comedy
tt0189184,Veronica 2030,"Romance, Sci-Fi"
tt0189192,I visitatori alla conquista dell'America,"Comedy, Fantasy, Sci-Fi"
tt0189201,The Big Day,Comedy
tt0189219,Primavera in una piccola città,"Drama, Romance"
tt0189340,Against the Law,"Action, Crime, Thriller"
tt0189386,Balkanska pravila,Drama
tt0189443,O Convite ao Prazer,Drama
tt0189452,Crna Marija,"Drama, Music, Romance"
tt0189456,Cut - Il tagliagole,"Comedy, Horror, Mystery"
tt0189459,Dans la nuit,Drama
tt0189467,Dedicato a una stella,"Drama, Romance"
tt0189475,Le derrière,Comedy
tt0189486,Dovidjenja u Cikagu,"Comedy, Crime"
tt0189492,Dushman,"Crime, Drama, Thriller"
tt0189509,Estorvo,Drama
tt0189529,Forces occultes,Drama
tt0189541,Gabriela,"Drama, Romance"
tt0189582,A Hora Mágica,"Comedy, Crime, Drama"
tt0189584,The Big Kahuna,"Drama, Comedy"
tt0189592,Hum Aapke Dil Mein Rehte Hain,"Drama, Romance"
tt0189603,Ils sont fous ces sorciers,"Comedy, Fantasy"
tt0189630,Kadosh,Drama
tt0189633,Kareeb,"Drama, Romance"
tt0189634,Jungla erotica,"Adventure, Drama"
tt0189660,Hui nin yin fa dak bit doh,Drama
tt0189727,Memorial Day,Horror
tt0189744,Miss Julie,Drama
tt0189758,"I piacevoli giochi di Monique, ragazza alla pari","Comedy, Drama, Romance"
tt0189762,A Moreninha,"Musical, Romance"
tt0189764,Mosura 3: Kingu Gidora raishu,"Adventure, Fantasy, Sci-Fi"
tt0189791,Zoando na TV,"Comedy, Fantasy"
tt0189796,Necista krv,Drama
tt0189810,No Tomorrow,"Action, Thriller"
tt0189811,No Trains No Planes,Drama
tt0189814,I piaceri della notte,Drama
tt0189844,Odia il prossimo tuo,"Action, Drama, Western"
tt0189916,Peut-être,"Comedy, Drama, Sci-Fi"
tt0189940,Ktor me yerkinq,"Comedy, Drama, Romance"
tt0189954,Qian yan wan yu,Drama
tt0189973,Lupin III: L'unione fa la forza,"Animation, Action, Comedy"
tt0189978,Samorastniki,Drama
tt0189981,Scarfies,"Action, Comedy, Thriller"
tt0189998,L'ombra del vampiro,"Drama, Horror"
tt0190006,Sinfonia Amazônica,Animation
tt0190008,Sixteen Tongues,"Horror, Sci-Fi"
tt0190024,Sorceress II: The Temptress,"Fantasy, Horror, Thriller"
tt0190052,Surrender,"Drama, Fantasy, Romance"
tt0190060,E yu tou hei sha xing,"Action, Crime, Drama"
tt0190074,To so gadi,"Comedy, Family"
tt0190122,Vive la mariée... et la libération du Kurdistan,Comedy
tt0190138,FBI - Protezione testimoni,"Comedy, Crime"
tt0190229,Alien Outlaw,"Sci-Fi, Western"
tt0190230,All night long,"Crime, Drama, Horror"
tt0190231,Ooru naito rongu: Sanji,"Drama, Horror, Mystery"
tt0190232,Ooru naito ronga 3: Sanji,Horror
tt0190255,The Basket,Drama
tt0190268,Paran daemun,Drama
tt0190273,Blood,Horror
tt0190322,Cool Crime,"Comedy, Crime"
tt0190332,La tigre e il dragone,"Action, Adventure, Fantasy"
tt0190346,The Dancer,Drama
tt0190369,Doces Poderes,"Comedy, Drama"
tt0190374,Dungeons & Dragons,"Action, Adventure, Fantasy"
tt0190377,Eating Air,"Action, Romance"
tt0190398,Il volo di Fancy,Family
tt0190419,Ghulam,"Action, Crime, Drama"
tt0190435,Greater Tuna,Comedy
tt0190450,Hersenschimmen,Drama
tt0190503,Kate's Addiction,"Drama, Thriller"
tt0190506,Kilerów 2-óch,"Comedy, Crime"
tt0190513,Kuro no tenshi Vol. 2,"Action, Drama, Crime"
tt0190520,Land of Doom,"Adventure, Sci-Fi, Thriller"
tt0190524,Prima dell'apocalisse,"Action, Drama, Fantasy"
tt0190552,Mararía,Drama
tt0190577,Uno per tutti,"Action, Adventure, Crime"
tt0190582,Night Orchid,Thriller
tt0190583,No Budget Story,Comedy
tt0190590,"Fratello, dove sei?","Adventure, Comedy, Crime"
tt0190591,"Oh, Serafina!","Comedy, Romance"
tt0190611,Pantaleon e le visitatrici,"Comedy, Drama"
tt0190641,Pokémon - Il film,"Animation, Action, Adventure"
tt0190646,Poniro thilyko... katergara gynaika!,"Romance, Comedy"
tt0190736,Sand,Drama
tt0190798,Solas,Drama
tt0190805,Stjärnsystrar,Family
tt0190847,O tzanabetis,Comedy
tt0190865,Vertical Limit,"Action, Adventure, Drama"
tt0190874,Le mur,Comedy
tt0190882,Yasaeng dongmul bohoguyeog,"Comedy, Crime, Drama"
tt0190884,Testimone pericolosa,"Action, Crime, Drama"
tt0190938,La truffa perfetta,"Action, Crime, Thriller"
