3799694,The Nice Guys,"Action, Comedy, Crime"
1961175,American Assassin,"Action, Thriller"
0089530,Mad Max Beyond Thunderdome,"Action, Adventure, Sci-Fi"
0075222,Silent Movie,Comedy
0070849,Ultimo tango a Parigi,"Drama, Romance"
4560436,Mile 22,"Action, Thriller"
0286788,What a Girl Wants,"Comedy, Drama, Family"
1762399,Walking with Dinosaurs 3D,"Animation, Adventure, Family"
0162983,Hanging Up,"Comedy, Drama"
0398017,Derailed,"Crime, Drama, Thriller"
4916630,Just Mercy,"Biography, Crime, Drama"
0046247,The Robe,"Drama, History"
0044672,The Greatest Show on Earth,"Drama, Family, Romance"
0066999,Dirty Harry,"Action, Crime, Thriller"
0247425,In the Bedroom,"Crime, Drama"
0119707,Mortal Kombat: Annihilation,"Action, Adventure, Fantasy"
0838232,The Pink Panther 2,"Action, Adventure, Comedy"
2980516,The Theory of Everything,"Biography, Drama, Romance"
0117631,Shine,"Biography, Drama, Music"
4244998,Alpha,"Action, Adventure, Drama"
0083169,Taps,Drama
0078869,The Black Hole,"Action, Sci-Fi"
3882082,The Boy,"Horror, Mystery, Thriller"
0399201,The Island,"Action, Sci-Fi, Thriller"
0475394,Smokin' Aces,"Action, Comedy, Crime"
2083383,Trouble with the Curve,"Drama, Sport"
0265349,The Mothman Prophecies,"Drama, Horror, Mystery"
0824747,Changeling,"Biography, Crime, Drama"
0107977,Robin Hood: Men in Tights,"Adventure, Comedy, Musical"
0301470,Jeepers Creepers 2,Horror
0094072,Summer School,"Comedy, Romance"
0113419,The Indian in the Cupboard,"Drama, Family, Fantasy"
0079948,Starting Over,"Comedy, Romance"
0086312,Silkwood,"Biography, Drama, History"
0083064,Sharky's Machine,"Action, Crime, Drama"
1583420,Larry Crowne,"Comedy, Drama, Romance"
1440728,The American,"Crime, Drama, Thriller"
1860213,Dirty Grandpa,Comedy
0206634,Children of Men,"Adventure, Drama, Sci-Fi"
0093640,No Way Out,"Action, Crime, Drama"
0065421,The AristoCats,"Animation, Adventure, Comedy"
0113845,Money Train,"Action, Comedy, Crime"
0267891,The Ringer,"Comedy, Sport"
3181822,The Boy Next Door,"Horror, Thriller"
0100140,Mermaids,"Comedy, Drama, Romance"
6722030,The Intruder,"Drama, Horror, Mystery"
6850820,Peppermint,"Action, Drama, Thriller"
1298644,The Hustle,"Comedy, Crime"
0070328,Live and Let Die,"Action, Adventure, Thriller"
0425430,The Messengers,"Horror, Thriller"
1298649,The Watch,"Comedy, Sci-Fi"
0113198,A Goofy Movie,"Animation, Adventure, Comedy"
0138524,Intolerable Cruelty,"Comedy, Crime, Romance"
1142977,Frankenweenie,"Animation, Comedy, Family"
0120094,Selena,"Biography, Drama, Music"
0158622,The Flintstones in Viva Rock Vegas,"Comedy, Family, Romance"
1939659,Carrie,"Drama, Horror"
0104438,Honeymoon in Vegas,"Comedy, Romance, Thriller"
0481369,The Number 23,"Crime, Mystery, Thriller"
0126916,For Love of the Game,"Drama, Romance, Sport"
0267626,K-19: The Widowmaker,"Drama, History, Thriller"
1185834,Star Wars: The Clone Wars,"Animation, Action, Adventure"
0097366,Fletch Lives,"Comedy, Crime, Mystery"
8623904,Last Christmas,"Comedy, Drama, Romance"
4361050,Ouija: Origin of Evil,"Drama, Horror, Mystery"
0106770,Dragon: The Bruce Lee Story,"Action, Biography, Drama"
0088944,Commando,"Action, Adventure, Thriller"
0790604,Deck the Halls,"Comedy, Family"
3332064,Pan,"Adventure, Comedy, Family"
0302640,The Hot Chick,"Comedy, Fantasy"
1800741,Step Up Revolution,"Drama, Music, Romance"
0780504,Drive,"Crime, Drama"
1268799,A Very Harold & Kumar 3D Christmas,"Adventure, Comedy"
0947810,Green Zone,"Action, Drama, Thriller"
0192614,The Skulls,"Action, Crime, Drama"
0452625,Good Luck Chuck,"Comedy, Romance"
1306980,50/50,"Comedy, Drama, Romance"
0077928,Midnight Express,"Biography, Crime, Drama"
0095963,Red Heat,"Action, Comedy, Crime"
0082348,Excalibur,"Adventure, Drama, Fantasy"
2304933,The 5th Wave,"Action, Adventure, Sci-Fi"
0087921,Places in the Heart,Drama
0101917,Freddy's Dead: The Final Nightmare,"Fantasy, Horror"
0117979,The Truth About Cats & Dogs,"Comedy, Romance"
0103247,White Fang,"Adventure, Drama"
0117891,A Thin Line Between Love and Hate,"Comedy, Crime, Drama"
8186318,Overcomer,"Drama, Family, Sport"
0446046,Take the Lead,"Drama, Music"
0086154,Psycho II,"Crime, Horror, Mystery"
0306685,Cradle 2 the Grave,"Action, Crime, Drama"
0087553,The Killing Fields,"Biography, Drama, History"
0113492,Judge Dredd,"Action, Crime, Sci-Fi"
0073496,The Other Side of the Mountain,"Biography, Drama, Romance"
0118556,Addicted to Love,"Comedy, Romance"
0094947,Dangerous Liaisons,"Drama, Romance"
0097742,Licence to Kill,"Action, Adventure, Thriller"
0340163,Hostage,"Action, Crime, Drama"
0125664,Man on the Moon,"Biography, Comedy, Drama"
0216216,The 6th Day,"Action, Mystery, Sci-Fi"
0095647,Mississippi Burning,"Crime, Drama, History"
0146309,Thirteen Days,"Drama, History, Thriller"
2967224,Hot Pursuit,"Action, Comedy, Crime"
0141109,Jack Frost,"Comedy, Drama, Family"
3322364,Concussion,"Biography, Drama, Sport"
1630036,Courageous,"Drama, Fantasy"
0340855,Monster,"Biography, Crime, Drama"
0328099,Malibu's Most Wanted,"Comedy, Crime"
0101761,The Doors,"Biography, Drama, Music"
0338013,Eternal Sunshine of the Spotless Mind,"Drama, Romance, Sci-Fi"
1615160,The Foreigner,"Action, Thriller"
0093418,Like Father Like Son,"Comedy, Fantasy"
0092513,Adventures in Babysiing,"Adventure, Comedy, Crime"
5083738,The Favourite,"Biography, Comedy, Drama"
3062096,Inferno,"Action, Adventure, Crime"
1572315,Texas Chainsaw 3D,"Horror, Thriller"
0117110,Muppet Treasure Island,"Action, Adventure, Comedy"
0081060,Lile Darlings,"Comedy, Drama"
0449467,Babel,Drama
0346491,Alexander,"Action, Biography, Drama"
1371150,This Is Where I Leave You,"Comedy, Drama"
0073812,Tommy,"Drama, Musical"
0269347,The Hunted,"Action, Crime, Drama"
0976051,The Reader,"Drama, Romance"
0156812,My Dog Skip,"Comedy, Drama, Family"
5001718,"Everything, Everything","Drama, Romance"
0128278,Instinct,"Drama, Thriller"
0168501,The Best Man,"Comedy, Drama, Romance"
1666801,The Duff,"Comedy, Romance"
0417148,Snakes on a Plane,"Action, Adventure, Crime"
1137450,Death Wish,"Action, Crime, Drama"
0102216,King Ralph,"Comedy, Romance"
0376541,Closer,"Drama, Romance"
0082163,Nice Dreams,"Comedy, Crime"
0120004,The Relic,"Horror, Mystery, Sci-Fi"
0099365,Darkman,"Action, Sci-Fi, Thriller"
0130121,Mickey Blue Eyes,"Comedy, Crime, Romance"
0881891,All About Steve,"Comedy, Romance"
0075066,The Pink Panther Strikes Again,"Comedy, Crime"
0338466,Stuck on You,Comedy
0330793,The Punisher,"Action, Crime, Drama"
5362988,Wind River,"Crime, Drama, Mystery"
0074285,Carrie,Horror
0198021,Where the Heart Is,"Comedy, Drama, Romance"
0086129,Porky's II: The Next Day,Comedy
0454945,She's the Man,"Comedy, Romance, Sport"
0285531,Dreamcatcher,"Drama, Horror, Sci-Fi"
1981128,Geostorm,"Action, Sci-Fi, Thriller"
0101635,Curly Sue,"Comedy, Drama, Family"
0110638,Nell,Drama
2039393,The Gambler,"Crime, Drama, Thriller"
0101787,Dying Young,"Drama, Romance"
1392197,Marmaduke,"Comedy, Family"
0790736,R.I.P.D.,"Action, Adventure, Comedy"
0418689,Flags of Our Fathers,"Action, Adventure, Drama"
1314655,Devil,"Horror, Mystery, Thriller"
0387131,The Constant Gardener,"Drama, Mystery, Romance"
6663582,The Spy Who Dumped Me,"Action, Adventure, Comedy"
0297181,I Spy,"Action, Adventure, Comedy"
0223897,Pay It Forward,Drama
0076138,Heroes,"Comedy, Drama"
0839980,Semi-Pro,"Comedy, Sport"
0117008,Matilda,"Comedy, Family, Fantasy"
1129423,Fireproof,"Drama, Fantasy, Romance"
0116908,The Long Kiss Goodnight,"Action, Crime, Drama"
0918927,Doubt,"Drama, Mystery"
0265087,Black Knight,"Adventure, Comedy, Fantasy"
0111301,Street Fighter,"Action, Adventure, Comedy"
2334873,Blue Jasmine,Drama
1311067,Halloween II,Horror
2584384,Jojo Rabbit,"Comedy, Drama, War"
3095734,Monster Trucks,"Action, Adventure, Comedy"
0250720,See Spot Run,"Action, Comedy, Crime"
1130080,The Informant!,"Biography, Comedy, Crime"
2404425,Woman in Gold,"Biography, Drama, History"
0453451,Mr. Bean's Holiday,"Comedy, Family"
0078718,...and justice for all.,"Crime, Drama, Thriller"
0293815,Friday After Next,"Comedy, Drama"
0094862,Child's Play,"Fantasy, Horror, Thriller"
0101969,Grand Canyon,"Crime, Drama"
0401997,Breach,"Biography, Crime, Drama"
0211915,Le fabuleux destin d'Amélie Poulain,"Comedy, Romance"
0113097,Forget Paris,"Comedy, Romance"
0117765,Striptease,"Comedy, Crime, Drama"
0090142,Teen Wolf,"Comedy, Fantasy, Romance"
0443706,Zodiac,"Crime, Drama, Mystery"
2555736,The Second Best Exotic Marigold Hotel,"Comedy, Drama"
1161864,The Rite,"Drama, Horror, Mystery"
1334512,Arthur,"Comedy, Romance"
0116040,Daylight,"Action, Adventure, Drama"
0219653,Dracula 2000,"Action, Fantasy, Horror"
0084827,TRON,"Action, Adventure, Sci-Fi"
0087298,Friday the 13th: The Final Chapter,"Horror, Thriller"
0108037,The Sandlot,"Comedy, Drama, Family"
0092494,*baeries not included,"Comedy, Family, Fantasy"
0120749,Mercury Rising,"Action, Crime, Drama"
0107282,The Joy Luck Club,Drama
0424823,Balls of Fury,"Comedy, Crime, Sport"
0388125,In Her Shoes,"Comedy, Drama, Romance"
0083658,Blade Runner,"Action, Sci-Fi, Thriller"
0408524,Bad News Bears,"Comedy, Sport"
0817538,Drillbit Taylor,"Action, Comedy, Crime"
0049261,Giant,"Drama, Western"
0372588,Team America: World Police,"Action, Comedy"
0116552,Homeward Bound II: Lost in San Francisco,"Adventure, Comedy, Family"
0844708,The Last House on the Left,"Horror, Thriller"
0418647,Dreamer: Inspired by a True Story,"Drama, Family, Sport"
1212419,Hereafter,"Drama, Fantasy, Romance"
2798920,Annihilation,"Adventure, Drama, Horror"
0122459,Return to Me,"Comedy, Drama, Romance"
0132245,Driven,"Action, Drama, Sport"
0120657,The 13th Warrior,"Action, Adventure, History"
0364045,Taking Lives,"Crime, Mystery, Thriller"
1185416,When in Rome,"Comedy, Romance"
0114694,Tommy Boy,"Adventure, Comedy"
0077362,Coming Home,"Drama, Romance, War"
0317132,Because of Winn-Dixie,"Comedy, Drama, Family"
0094606,The Accidental Tourist,"Drama, Romance"
0433400,Just Friends,"Comedy, Romance"
0228750,Proof of Life,"Action, Drama, Thriller"
0107076,Hard Target,"Action, Adventure, Drama"
0063442,Planet of the Apes,"Adventure, Sci-Fi"
0253474,The Pianist,"Biography, Drama, Music"
0132477,October Sky,"Biography, Drama, Family"
0282209,Darkness Falls,"Fantasy, Horror, Mystery"
0286499,Bend It Like Beckham,"Comedy, Drama, Romance"
0181875,Almost Famous,"Adventure, Comedy, Drama"
4824302,Mother's Day,"Comedy, Drama, Romance"
0102175,Jungle Fever,"Drama, Romance"
3713166,Unfriended,"Horror, Mystery, Thriller"
2473682,Paranormal Activity: The Marked Ones,"Horror, Mystery, Thriller"
1234548,The Men Who Stare at Goats,"Comedy, War"
0115697,Black Sheep,Comedy
0144120,Bride of Chucky,"Comedy, Horror"
0113326,Hung fan kui,"Action, Comedy, Crime"
1022603,(500) Days of Summer,"Comedy, Drama, Romance"
2872718,Nightcrawler,"Crime, Drama, Thriller"
0758752,Love & Other Drugs,"Comedy, Drama, Romance"
1674771,Entourage,Comedy
0091653,Nothing in Common,"Comedy, Drama, Romance"
0161083,What's the Worst That Could Happen?,"Comedy, Crime"
0106226,The Age of Innocence,"Drama, Romance"
0832266,"Definitely, Maybe","Comedy, Drama, Romance"
0366174,Anacondas: The Hunt for the Blood Orchid,"Action, Adventure, Horror"
0811138,The Love Guru,"Comedy, Romance, Sport"
0093437,The Lost Boys,"Comedy, Horror"
0074174,The Bad News Bears,"Comedy, Drama, Family"
0090022,Silverado,"Action, Crime, Drama"
3401882,Fist Fight,Comedy
2053463,Side Effects,"Crime, Drama, Mystery"
4795124,How to Be a Latin Lover,"Comedy, Drama"
5719748,Cold Pursuit,"Action, Crime, Drama"
0173840,Final Fantasy: The Spirits Within,"Animation, Action, Adventure"
0289848,Analyze That,"Comedy, Crime"
0382992,Stealth,"Action, Adventure, Sci-Fi"
0104692,The Lawnmower Man,"Horror, Sci-Fi"
0094608,The Accused,"Crime, Drama"
0397065,House of Wax,"Horror, Thriller"
0111143,The Shadow,"Action, Adventure, Crime"
0457419,Mr. Magorium's Wonder Emporium,"Comedy, Family, Fantasy"
0112722,Copycat,"Drama, Mystery, Thriller"
0113627,Leaving Las Vegas,"Drama, Romance"
0795461,Scary Movie 5,"Comedy, Horror"
5104604,Isle of Dogs,"Animation, Adventure, Comedy"
0815236,She's Out of My League,"Comedy, Romance"
0337921,Cellular,"Action, Crime, Thriller"
3622592,Paper Towns,"Comedy, Drama, Mystery"
0119664,Metro,"Action, Comedy, Crime"
0054215,Psycho,"Horror, Mystery, Thriller"
0264935,Murder by Numbers,"Crime, Mystery, Thriller"
0097722,Lean on Me,Drama
0080661,Dressed to Kill,"Crime, Drama, Mystery"
0106613,Cop & ½,"Comedy, Crime, Family"
4572514,Patriots Day,"Action, Crime, Drama"
0090830,Children of a Lesser God,"Drama, Romance"
0477302,Extremely Loud & Incredibly Close,"Adventure, Drama, Mystery"
1013753,Milk,"Biography, Drama"
0465580,Push,"Action, Sci-Fi, Thriller"
0075029,The Outlaw Josey Wales,Western
0139414,Lake Placid,"Action, Comedy, Horror"
6394270,Bombshell,"Biography, Drama"
0078723,1941,"Action, Comedy, War"
0095800,L'ours,"Adventure, Family, Drama"
0472033,9,"Animation, Action, Adventure"
0372532,The Wedding Date,"Comedy, Romance"
0821642,The Soloist,"Biography, Drama, Music"
1129442,Transporter 3,"Action, Thriller"
8097306,Nobody's Fool,"Comedy, Drama, Romance"
1082868,Quarantine,"Action, Adventure, Fantasy"
0082517,History of the World: Part I,"Comedy, History, Musical"
0426931,August Rush,"Drama, Music"
0119142,For Richer or Poorer,Comedy
0092718,Can't Buy Me Love,"Comedy, Drama, Romance"
1582507,House at the End of the Street,"Drama, Horror, Thriller"
0120681,From Hell,"Horror, Mystery, Thriller"
0265459,One Hour Photo,"Drama, Thriller"
0114287,Rob Roy,"Adventure, Biography, Drama"
5606664,Doctor Sleep,"Drama, Fantasy, Horror"
1823672,Chappie,"Action, Crime, Drama"
0065988,Lile Big Man,"Adventure, Comedy, Drama"
0433383,"Good Night, and Good Luck.","Biography, Drama, History"
0446029,Sco Pilgrim vs. the World,"Action, Comedy, Fantasy"
0399146,A History of Violence,"Drama, Thriller"
0156934,Random Hearts,"Drama, Mystery, Romance"
0981227,Nick and Norah's Infinite Playlist,"Comedy, Drama, Music"
0475276,United 93,"Action, Drama, History"
0118708,Beverly Hills Ninja,"Action, Comedy"
1007028,Zack and Miri Make a Porno,"Comedy, Romance"
6306064,Adrift,"Action, Adventure, Biography"
2883512,Chef,"Adventure, Comedy, Drama"
0406759,The Eye,"Drama, Horror, Mystery"
0119896,Picture Perfect,"Comedy, Drama, Romance"
0116168,Eddie,"Comedy, Sport"
0379865,Leatherheads,"Comedy, Drama, Romance"
0778661,Daddy's Lile Girls,"Drama, Romance"
0285742,Monster's Ball,"Drama, Romance"
0082121,Bustin' Loose,"Comedy, Drama"
0072610,The Adventures of the Wilderness Family,"Adventure, Drama, Family"
0082474,The Great Muppet Caper,"Adventure, Comedy, Crime"
0298814,The Core,"Action, Adventure, Sci-Fi"
0108071,The Secret Garden,"Drama, Family, Fantasy"
0278488,How High,"Comedy, Fantasy"
1226753,The Debt,"Drama, Thriller"
1538403,The Mortal Instruments: City of Bones,"Action, Adventure, Fantasy"
1438254,Charlie St. Cloud,"Drama, Fantasy, Romance"
2404233,Gods of Egypt,"Action, Adventure, Fantasy"
0107808,A Perfect World,"Crime, Drama, Thriller"
2554274,Crimson Peak,"Drama, Fantasy, Horror"
0076141,High Anxiety,"Comedy, Mystery, Thriller"
0099005,Air America,"Action, Comedy, War"
1430626,The Pirates! In an Adventure with Scientists!,"Animation, Adventure, Comedy"
0087078,Conan the Destroyer,"Action, Adventure, Fantasy"
0337909,Calendar Girls,"Comedy, Drama"
4682786,Collateral Beauty,"Drama, Romance"
1126618,Morning Glory,"Comedy, Drama, Romance"
0430308,Get Rich or Die Tryin',"Biography, Crime, Drama"
1458169,Kidnap,"Action, Crime, Drama"
0093660,Nuts,"Drama, Thriller"
0329717,Hollywood Homicide,"Action, Comedy, Crime"
1710396,Joyful Noise,"Comedy, Drama, Music"
0087182,Dune,"Action, Adventure, Sci-Fi"
0146984,The Legend of Bagger Vance,"Drama, Fantasy, Sport"
0119303,Home Alone 3,"Action, Comedy, Crime"
0089643,Murphy's Romance,"Comedy, Drama, Romance"
0114168,Powder,"Drama, Fantasy, Mystery"
0072271,The Texas Chain Saw Massacre,Horror
0093779,The Princess Bride,"Adventure, Family, Fantasy"
4532826,Robin Hood,"Action, Adventure, Drama"
0110093,I Love Trouble,"Action, Comedy, Romance"
0076009,Exorcist II: The Heretic,Horror
7961060,Doragon bôru chô: Burorî,"Animation, Action, Adventure"
2473602,Get on Up,"Biography, Drama, Music"
2172934,3 Days to Kill,"Action, Drama, Thriller"
0790686,Mirrors,"Horror, Mystery"
0084938,Young Doctors in Love,Comedy
0100403,Predator 2,"Action, Horror, Sci-Fi"
2387559,Delivery Man,"Comedy, Drama"
0120655,Dogma,"Adventure, Comedy, Drama"
0167427,Superstar,"Comedy, Romance"
0110442,Major League II,"Comedy, Sport"
0859635,Super Troopers 2,"Comedy, Crime, Mystery"
0374102,Open Water,"Adventure, Drama, Horror"
0109287,Blank Check,"Comedy, Crime, Family"
2377322,Deliver Us from Evil,"Horror, Mystery, Thriller"
1255919,Holmes & Watson,"Comedy, Crime, Mystery"
5690360,Slender Man,"Horror, Mystery, Thriller"
0082010,An American Werewolf in London,"Comedy, Horror"
0105428,Sleepwalkers,"Fantasy, Horror"
0086508,Uncommon Valor,"Action, Drama, Thriller"
0475290,"Hail, Caesar!","Comedy, Drama, Music"
0077869,The Lord of the Rings,"Animation, Adventure, Fantasy"
0078950,The Champ,"Drama, Sport"
1366344,The Sier,Comedy
0117608,Sgt. Bilko,Comedy
0220506,Halloween: Resurrection,"Horror, Thriller"
3717252,Underworld: Blood Wars,"Action, Adventure, Fantasy"
2226597,The Mountain Between Us,"Action, Adventure, Drama"
0238546,Queen of the Damned,"Drama, Fantasy, Horror"
0120770,A Night at the Roxbury,"Comedy, Music, Romance"
0208092,Snatch,"Comedy, Crime"
0259288,Dragonfly,"Drama, Fantasy, Mystery"
2139881,Long Shot,"Comedy, Romance"
0322589,Honey,"Drama, Music, Romance"
0280460,The Banger Sisters,"Comedy, Drama"
0112401,Assassins,"Action, Crime, Thriller"
0191133,The Fighting Temptations,"Comedy, Drama, Music"
0427309,The Great Debaters,"Biography, Drama, Romance"
5442430,Life,"Horror, Sci-Fi, Thriller"
0098627,Weekend at Bernie's,"Adventure, Comedy, Crime"
1341188,How Do You Know,"Comedy, Drama, Romance"
0160009,The Art of War,"Action, Adventure, Crime"
0078841,Being There,"Comedy, Drama"
0200027,Riding in Cars with Boys,"Biography, Comedy, Drama"
0280486,Bad Company,"Action, Comedy, Thriller"
0109303,Blown Away,"Action, Crime, Drama"
0120890,Wild Things,"Crime, Drama, Mystery"
2247476,When the Game Stands Tall,"Drama, Sport"
0288477,Ghost Ship,Horror
0482603,Space Chimps,"Animation, Adventure, Comedy"
0101764,Double Impact,"Action, Crime"
0433362,Daybreakers,"Action, Fantasy, Horror"
0261392,Jay and Silent Bob Strike Back,Comedy
0127536,Elizabeth,"Biography, Drama, History"
0113114,Free Willy 2: The Adventure Home,"Adventure, Drama, Family"
0093857,Revenge of the Nerds II: Nerds in Paradise,Comedy
0200465,The Bank Job,"Crime, Thriller"
0098206,Road House,"Action, Thriller"
0107843,Point of No Return,"Action, Crime, Drama"
0084707,Sophie's Choice,"Drama, Romance"
0080801,The Gods Must Be Crazy,"Adventure, Comedy"
1007029,The Iron Lady,"Biography, Drama"
5580036,"I, Tonya","Biography, Comedy, Drama"
0073631,Rollerball,"Action, Sci-Fi, Sport"
0089686,A Nightmare on Elm Street Part 2: Freddy's Revenge,Horror
0123987,Madeline,"Comedy, Family"
0099699,Green Card,"Comedy, Drama, Romance"
0091306,Jumpin' Jack Flash,"Comedy, Romance, Thriller"
0238948,Double Take,"Action, Comedy, Crime"
5478478,Hostiles,"Drama, Western"
1661382,Grudge Match,"Comedy, Drama, Sport"
0070666,Serpico,"Biography, Crime, Drama"
7424200,Teen Titans Go! To the Movies,"Animation, Action, Adventure"
0132347,Mystery Men,"Action, Comedy, Fantasy"
0093148,Harry and the Hendersons,"Comedy, Family, Fantasy"
0241760,The New Guy,Comedy
1389139,When the Bough Breaks,"Crime, Drama, Horror"
5580266,The Hate U Give,"Crime, Drama"
0084917,The World According to Garp,"Comedy, Drama"
0086005,Never Cry Wolf,"Adventure, Drama"
1314228,Did You Hear About the Morgans?,"Comedy, Drama, Romance"
0432291,The Fog,"Horror, Mystery"
1178665,A Walk in the Woods,"Adventure, Biography, Comedy"
0119141,Fools Rush In,"Comedy, Drama, Romance"
0086491,Twilight Zone: The Movie,"Horror, Sci-Fi"
0110443,Major Payne,"Adventure, Comedy, Family"
0110399,A Low Down Dirty Shame,"Action, Comedy, Crime"
0100318,Pacific Heights,Thriller
0163983,Bless the Child,"Crime, Drama, Horror"
0120185,Spice World,"Comedy, Family, Music"
0361467,Confessions of a Teenage Drama Queen,"Comedy, Family, Music"
0085470,Easy Money,Comedy
0096098,Shoot to Kill,"Action, Adventure, Crime"
0406375,Zathura: A Space Adventure,"Action, Adventure, Comedy"
0120032,Romy and Michele's High School Reunion,Comedy
8663516,Child's Play,"Horror, Sci-Fi"
0071315,Chinatown,"Drama, Mystery, Thriller"
0082402,Fort Apache the Bronx,"Crime, Drama"
0120772,The Object of My Affection,"Comedy, Drama, Romance"
0079826,The Rose,"Drama, Music, Romance"
0822847,Priest,"Action, Horror, Thriller"
0067328,The Last Picture Show,"Drama, Romance"
0472399,The Mechanic,"Action, Thriller"
0140352,The Insider,"Biography, Drama, Thriller"
0294870,Rent,"Drama, Musical, Romance"
0814335,The Stepfather,"Crime, Thriller"
0119848,Out to Sea,"Comedy, Romance"
1415283,Nanny McPhee and the Big Bang,"Comedy, Family, Fantasy"
0103596,3 Ninjas,"Action, Comedy, Family"
0077289,California Suite,"Comedy, Drama, Romance"
0076137,Herbie Goes to Monte Carlo,"Action, Adventure, Comedy"
0204626,The Watcher,"Crime, Drama, Mystery"
0116683,James and the Giant Peach,"Animation, Adventure, Family"
0172493,"Girl, Interrupted","Biography, Drama"
0097235,The Dream Team,"Comedy, Crime, Thriller"
0110123,In the Army Now,"Comedy, War"
0102250,L.A. Story,"Comedy, Drama, Fantasy"
1608290,Zoolander 2,"Action, Adventure, Comedy"
2223990,Draft Day,"Drama, Sport"
1195478,The Five-Year Engagement,"Comedy, Romance"
1650554,Kick-Ass 2,"Action, Comedy, Crime"
2058673,Point Break,"Action, Adventure, Crime"
4209788,Molly's Game,"Biography, Crime, Drama"
0379725,Capote,"Biography, Crime, Drama"
0088172,Starman,"Romance, Sci-Fi"
0101694,Deceived,"Crime, Drama, Mystery"
0109676,Drop Zone,"Action, Adventure, Thriller"
0255819,Baby Boy,"Crime, Drama, Romance"
0087597,The Last Starfighter,"Action, Adventure, Sci-Fi"
7798634,Ready or Not,"Comedy, Horror, Mystery"
0111161,The Shawshank Redemption,Drama
0880578,Untraceable,"Crime, Mystery, Thriller"
1034303,Defiance,"Action, Drama, History"
0463854,28 Weeks Later,"Action, Horror, Sci-Fi"
0066892,Carnal Knowledge,Drama
0091217,Hoosiers,"Drama, Sport"
0119109,Fathers' Day,"Comedy, Romance"
0815245,The Uninvited,"Drama, Horror, Mystery"
0104265,Final Analysis,"Drama, Thriller"
0283026,Swimfan,"Drama, Thriller"
0498399,We Own the Night,"Crime, Drama, Thriller"
0780571,Mr. Brooks,"Crime, Drama, Thriller"
0765010,Brothers,"Action, Drama, Thriller"
0129280,The Out-of-Towners,Comedy
8688634,21 Bridges,"Action, Crime, Drama"
0099253,Child's Play 2,"Horror, Thriller"
0077699,House Calls,"Comedy, Drama, Romance"
0085678,High Road to China,"Adventure, Drama, Romance"
0424993,Employee of the Month,"Comedy, Romance"
0305396,The Crocodile Hunter: Collision Course,"Action, Adventure, Comedy"
0455499,Garfield: A Tale of Two Kiies,"Animation, Adventure, Comedy"
0105477,Stop! Or My Mom Will Shoot,"Action, Comedy"
3486626,The Nut Job 2: Nuy by Nature,"Animation, Adventure, Comedy"
0367479,After the Sunset,"Action, Comedy, Crime"
0075314,Taxi Driver,"Crime, Drama"
0084865,Victor Victoria,"Comedy, Music, Musical"
0419706,Doom,"Action, Horror, Sci-Fi"
0095107,Ernest Saves Christmas,"Comedy, Family, Fantasy"
0337697,The Prince & Me,"Comedy, Family, Romance"
8155288,Happy Death Day 2U,"Comedy, Horror, Mystery"
0429589,The Ant Bully,"Animation, Adventure, Comedy"
1600195,Abduction,"Action, Mystery, Thriller"
0119229,Grosse Pointe Blank,"Action, Comedy, Crime"
0274166,Johnny English,"Action, Adventure, Comedy"
0087032,Cannonball Run II,"Action, Comedy"
0059793,That Darn Cat!,"Comedy, Crime, Family"
0093756,Police Academy 4: Citizens on Patrol,"Comedy, Crime"
0061184,Who's Afraid of Virginia Woolf?,Drama
0076723,Slap Shot,"Comedy, Drama, Sport"
0107659,Loaded Weapon 1,"Action, Comedy, Crime"
0100477,The Rescuers Down Under,"Animation, Adventure, Crime"
0107554,Menace II Society,"Crime, Drama, Thriller"
0119051,The Edge,"Action, Adventure, Drama"
1152398,Beastly,"Drama, Fantasy, Romance"
4975722,Moonlight,Drama
0479884,Crank,"Action, Crime, Thriller"
0123209,The Other Sister,"Comedy, Drama, Romance"
0268995,The Majestic,"Drama, Romance"
0107630,My Life,Drama
0498381,Rings,"Drama, Horror, Mystery"
5439796,Logan Lucky,"Comedy, Crime, Drama"
0889573,The Switch,"Comedy, Drama, Romance"
0088242,Teachers,"Comedy, Drama"
2752772,Sinister 2,"Horror, Mystery, Thriller"
0099850,Internal Affairs,"Crime, Drama, Thriller"
2388715,Oculus,"Horror, Mystery"
1233227,Saw VI,"Horror, Mystery"
0367959,Hannibal Rising,"Adventure, Crime, Drama"
0116654,The Island of Dr. Moreau,"Horror, Sci-Fi, Thriller"
0071877,Murder on the Orient Express,"Crime, Drama, Mystery"
0099204,Cadillac Man,"Comedy, Crime"
2025690,The Finest Hours,"Action, Drama, History"
0097216,Do the Right Thing,"Comedy, Drama"
0107840,Poetic Justice,"Drama, Romance"
0073802,Three Days of the Condor,"Mystery, Thriller"
0113118,Friday,"Comedy, Drama"
0199725,Love & Basketball,"Drama, Romance, Sport"
0250274,The Brothers,"Comedy, Drama"
0100133,Memphis Belle,"Action, Drama, War"
8772262,Midsommar,"Drama, Horror, Mystery"
0089017,Desperately Seeking Susan,"Comedy, Drama"
4136084,Florence Foster Jenkins,"Biography, Comedy, Drama"
1618442,The Last Witch Hunter,"Action, Adventure, Fantasy"
0297037,Brown Sugar,"Romance, Comedy, Drama"
0244970,Someone Like You...,"Comedy, Romance"
0790636,Dallas Buyers Club,"Biography, Drama"
1781922,No Escape,"Action, Thriller"
0146882,High Fidelity,"Comedy, Drama, Music"
